idCredito,total_attempts,total_successes,total_failures,total_amount_paid,total_amount_due,success_rate,repayment_ratio
734692,1,0,1,285.54,285.54,0.0,1.0
640562,1,0,1,139.08,139.08,0.0,1.0
640543,1,0,1,250.31,250.31,0.0,1.0
492379,1,0,1,567.36,567.36,0.0,1.0
576505,1,0,1,500.04,500.04,0.0,1.0
712632,3,0,3,4102.62,4102.62,0.0,1.0
640520,3,0,3,926.3700000000001,926.3700000000001,0.0,1.0
712631,1,0,1,195.97,195.97,0.0,1.0
712626,1,0,1,888.01,888.01,0.0,1.0
676526,1,0,1,165.72,165.72,0.0,1.0
492507,4,0,4,1763.18,1763.18,0.0,1.0
676545,2,0,2,570.34,570.34,0.0,1.0
640436,1,0,1,578.99,578.99,0.0,1.0
734731,11,0,11,7082.46,7082.46,0.0,1.0
640432,1,0,1,1110.75,1110.75,0.0,1.0
640387,1,0,1,385.99,385.99,0.0,1.0
576929,2,0,2,267.82,267.82,0.0,1.0
492027,1,0,1,1159.71,1159.71,0.0,1.0
676398,2,0,2,509.52,509.52,0.0,1.0
719551,1,0,1,2071.4,2071.4,0.0,1.0
405112,1,0,1,150.93,150.93,0.0,1.0
639778,1,0,1,504.03,504.03,0.0,1.0
676988,36,0,36,28520.28,28520.28,0.0,1.0
491506,3,0,3,2384.63,2384.63,0.0,1.0
712403,21,0,21,15979.529999999999,15979.529999999999,0.0,1.0
639769,1,0,1,316.24,316.24,0.0,1.0
639765,2,0,2,266.08,266.08,0.0,1.0
735043,2,0,2,1368.64,1368.64,0.0,1.0
659246,1,0,1,579.52,579.52,0.0,1.0
639753,2,0,2,729.86,729.86,0.0,1.0
676997,36,0,36,50381.28,50381.28,0.0,1.0
652767,13,0,13,12955.800000000001,12955.800000000001,0.0,1.0
677061,25,0,25,30969.75,30969.75,0.0,1.0
676983,25,0,25,25000.75,25000.75,0.0,1.0
735071,1,0,1,203.97,203.97,0.0,1.0
491324,2,0,2,547.02,547.02,0.0,1.0
735092,1,0,1,375.37,375.37,0.0,1.0
652785,3,0,3,1269.15,1269.15,0.0,1.0
677078,3,0,3,3893.8500000000004,3893.8500000000004,0.0,1.0
577621,1,0,1,337.17,337.17,0.0,1.0
677124,19,0,19,30660.49,30660.49,0.0,1.0
735108,11,0,11,22006.6,22006.6,0.0,1.0
639727,1,0,1,100.08,100.08,0.0,1.0
677170,1,0,1,333.16,333.16,0.0,1.0
735129,3,0,3,2022.9899999999998,2022.9899999999998,0.0,1.0
677192,1,0,1,978.97,978.97,0.0,1.0
337255,1,0,1,859.65,859.65,0.0,1.0
639791,24,0,24,18732.72,18732.72,0.0,1.0
676782,1,0,1,1911.65,1911.65,0.0,1.0
659248,36,0,36,22900.68,22900.68,0.0,1.0
539471,5,0,5,1188.2,1188.2,0.0,1.0
639998,1,0,1,278.16,278.16,0.0,1.0
639978,1,0,1,672.71,672.71,0.0,1.0
676812,1,0,1,278.17,278.17,0.0,1.0
639966,1,0,1,661.47,661.47,0.0,1.0
659259,7,0,7,844.48,844.48,0.0,1.0
639949,4,0,4,917.6,917.6,0.0,1.0
639943,1,0,1,230.99,230.99,0.0,1.0
712498,1,0,1,1251.9,1251.9,0.0,1.0
491863,1,0,1,6270.67,6270.67,0.0,1.0
659249,1,0,1,556.33,556.33,0.0,1.0
712485,5,0,5,3598.2,3598.2,0.0,1.0
676879,37,0,37,125528.79000000001,125528.79000000001,0.0,1.0
539408,1,0,1,2045.07,2045.07,0.0,1.0
539421,2,0,2,683.78,683.78,0.0,1.0
712470,21,0,21,35560.56,35560.56,0.0,1.0
639864,1,0,1,384.13,384.13,0.0,1.0
577308,1,0,1,955.83,955.83,0.0,1.0
734980,11,0,11,13919.730000000001,13919.730000000001,0.0,1.0
676893,37,0,37,52799.65,52799.65,0.0,1.0
639850,25,0,25,9371.99,9371.99,0.0,1.0
712444,1,0,1,156.8,156.8,0.0,1.0
577343,1,0,1,640.9,640.9,0.0,1.0
639839,1,0,1,225.31,225.31,0.0,1.0
639822,1,0,1,153.29,153.29,0.0,1.0
491641,1,0,1,703.28,703.28,0.0,1.0
734662,12,0,12,13626.48,13626.48,0.0,1.0
676354,1,0,1,102.67,102.67,0.0,1.0
488937,8,0,8,3785.48,3785.48,0.0,1.0
539793,1,0,1,999.99,999.99,0.0,1.0
494173,7,0,7,2607.44,2607.44,0.0,1.0
494164,1,0,1,571.04,571.04,0.0,1.0
641090,24,0,24,30534.0,30534.0,0.0,1.0
734294,11,0,11,4600.42,4600.42,0.0,1.0
641041,1,0,1,1223.87,1223.87,0.0,1.0
575587,1,0,1,2732.37,2732.37,0.0,1.0
519052,1,0,1,50.06,50.06,0.0,1.0
575612,1,0,1,1386.56,1386.56,0.0,1.0
494098,1,0,1,378.77,378.77,0.0,1.0
494073,1,0,1,88.95,88.95,0.0,1.0
712909,1,0,1,143.9,143.9,0.0,1.0
675682,1,0,1,973.47,973.47,0.0,1.0
493940,2,0,2,287.8,287.8,0.0,1.0
734268,1,0,1,614.33,614.33,0.0,1.0
519192,3,0,3,1994.6999999999998,1994.6999999999998,0.0,1.0
575718,3,0,3,22059.75,22059.75,0.0,1.0
493891,3,0,3,3477.1,3477.1,0.0,1.0
575732,1,0,1,1843.0,1843.0,0.0,1.0
575741,1,0,1,324.49,324.49,0.0,1.0
712885,1,0,1,806.79,806.79,0.0,1.0
734365,1,0,1,536.99,536.99,0.0,1.0
640951,1,0,1,1525.45,1525.45,0.0,1.0
575746,3,0,3,27877.56,27877.56,0.0,1.0
493870,1,0,1,237.75,237.75,0.0,1.0
675849,1,0,1,955.82,955.82,0.0,1.0
734377,1,0,1,444.82,444.82,0.0,1.0
675533,1,0,1,584.64,584.64,0.0,1.0
575517,26,0,26,14910.5,14910.5,0.0,1.0
675877,2,0,2,744.44,744.44,0.0,1.0
734205,1,0,1,100.0,100.0,0.0,1.0
675393,2,0,2,1181.34,1181.34,0.0,1.0
675405,1,0,1,245.06,245.06,0.0,1.0
641263,2,0,2,382.34,382.34,0.0,1.0
494395,1,0,1,213.0,213.0,0.0,1.0
575217,1,0,1,1390.45,1390.45,0.0,1.0
659365,1,0,1,677.67,677.67,0.0,1.0
734189,4,0,4,1199.88,1199.88,0.0,1.0
340585,3,0,3,3787.61,3787.61,0.0,1.0
641249,1,0,1,1648.48,1648.48,0.0,1.0
675425,1,0,1,451.78,451.78,0.0,1.0
575244,1,0,1,2051.33,2051.33,0.0,1.0
641236,1,0,1,2169.64,2169.64,0.0,1.0
675439,1,0,1,698.84,698.84,0.0,1.0
734259,1,0,1,626.66,626.66,0.0,1.0
659360,3,0,3,7088.01,7088.01,0.0,1.0
712978,19,0,19,28201.51,28201.51,0.0,1.0
641164,1,0,1,638.05,638.05,0.0,1.0
641162,1,0,1,434.38,434.38,0.0,1.0
652655,2,0,2,1335.2,1335.2,0.0,1.0
734230,2,0,2,1577.13,1577.13,0.0,1.0
675453,3,0,3,2468.0099999999998,2468.0099999999998,0.0,1.0
641127,2,0,2,2767.49,2767.49,0.0,1.0
675496,1,0,1,1709.09,1709.09,0.0,1.0
641125,2,0,2,1324.0,1324.0,0.0,1.0
641118,1,0,1,411.34,411.34,0.0,1.0
712952,1,0,1,204.36,204.36,0.0,1.0
675851,1,0,1,599.75,599.75,0.0,1.0
734407,1,0,1,699.98,699.98,0.0,1.0
640719,2,0,2,250.34,250.34,0.0,1.0
734624,11,0,11,10945.66,10945.66,0.0,1.0
493059,2,0,2,4751.08,4751.08,0.0,1.0
734564,11,0,11,13931.939999999999,13931.939999999999,0.0,1.0
576164,1,0,1,546.47,546.47,0.0,1.0
734581,11,0,11,9723.45,9723.45,0.0,1.0
725313,16,0,16,25895.04,25895.04,0.0,1.0
719491,2,0,2,2294.0,2294.0,0.0,1.0
734588,3,0,3,1717.9499999999998,1717.9499999999998,0.0,1.0
734594,1,0,1,133.78,133.78,0.0,1.0
640755,25,0,25,30041.410000000003,30041.410000000003,0.0,1.0
492975,1,0,1,508.38,508.38,0.0,1.0
492967,1,0,1,220.34,220.34,0.0,1.0
576260,1,0,1,315.35,315.35,0.0,1.0
492954,2,0,2,505.94,505.94,0.0,1.0
640793,25,0,25,38890.079999999994,38890.079999999994,0.0,1.0
725306,1,0,1,259.22,259.22,0.0,1.0
712702,3,0,3,1750.83,1750.83,0.0,1.0
576275,1,0,1,1216.37,1216.37,0.0,1.0
712693,1,0,1,938.67,938.67,0.0,1.0
492853,24,0,24,29923.570000000003,29923.570000000003,0.0,1.0
734646,3,0,3,2889.21,2889.21,0.0,1.0
712688,1,0,1,691.48,691.48,0.0,1.0
640724,2,0,2,917.5999999999999,917.5999999999999,0.0,1.0
676307,1,0,1,460.74,460.74,0.0,1.0
676347,1,0,1,1505.2,1505.2,0.0,1.0
659264,16,0,16,7326.52,7326.52,0.0,1.0
734657,2,0,2,3337.98,3337.98,0.0,1.0
712758,1,0,1,139.24,139.24,0.0,1.0
676161,1,0,1,1085.94,1085.94,0.0,1.0
719473,1,0,1,151.56,151.56,0.0,1.0
575971,1,0,1,764.67,764.67,0.0,1.0
734422,1,0,1,1004.82,1004.82,0.0,1.0
575825,1,0,1,2294.0,2294.0,0.0,1.0
712872,1,0,1,1299.03,1299.03,0.0,1.0
734441,1,0,1,2692.0,2692.0,0.0,1.0
734444,11,0,11,26509.23,26509.23,0.0,1.0
734448,1,0,1,1234.0,1234.0,0.0,1.0
734454,4,0,4,6062.68,6062.68,0.0,1.0
675957,1,0,1,758.29,758.29,0.0,1.0
493453,2,0,2,685.97,685.97,0.0,1.0
519251,1,0,1,486.79,486.79,0.0,1.0
640889,8,0,8,3939.15,3939.15,0.0,1.0
575964,1,0,1,655.77,655.77,0.0,1.0
676035,1,0,1,944.88,944.88,0.0,1.0
640795,1,0,1,408.55,408.55,0.0,1.0
725330,15,0,15,29676.300000000003,29676.300000000003,0.0,1.0
576087,1,0,1,148.28,148.28,0.0,1.0
725328,1,0,1,365.05,365.05,0.0,1.0
404382,4,0,4,2899.92,2899.92,0.0,1.0
576088,1,0,1,1696.34,1696.34,0.0,1.0
734535,1,0,1,431.37,431.37,0.0,1.0
734541,6,0,6,12217.02,12217.02,0.0,1.0
659271,8,0,8,2128.16,2128.16,0.0,1.0
725326,1,0,1,231.75,231.75,0.0,1.0
652696,32,0,32,40768.96,40768.96,0.0,1.0
734551,11,0,11,12791.68,12791.68,0.0,1.0
712773,3,0,3,1801.62,1801.62,0.0,1.0
577673,1,0,1,1060.21,1060.21,0.0,1.0
491179,2,0,2,535.53,535.53,0.0,1.0
639713,2,0,2,782.28,782.28,0.0,1.0
725124,5,0,5,4895.7,4895.7,0.0,1.0
638953,1,0,1,408.55,408.55,0.0,1.0
711960,1,0,1,263.99,263.99,0.0,1.0
677931,1,0,1,382.33,382.33,0.0,1.0
489487,1,0,1,1660.26,1660.26,0.0,1.0
677952,25,0,25,7589.08,7589.08,0.0,1.0
638928,25,0,25,11267.039999999999,11267.039999999999,0.0,1.0
579649,1,0,1,1170.47,1170.47,0.0,1.0
579656,2,0,2,697.49,697.49,0.0,1.0
638894,2,0,2,759.46,759.46,0.0,1.0
677954,1,0,1,1168.64,1168.64,0.0,1.0
579737,1,0,1,1036.19,1036.19,0.0,1.0
638878,14,0,14,10416.5,10416.5,0.0,1.0
638868,2,0,2,451.78,451.78,0.0,1.0
711969,2,0,2,2190.22,2190.22,0.0,1.0
725121,3,0,3,1146.99,1146.99,0.0,1.0
677979,1,0,1,329.42,329.42,0.0,1.0
638851,24,0,24,45774.71,45774.71,0.0,1.0
638846,24,0,24,6793.85,6793.85,0.0,1.0
579821,1,0,1,595.66,595.66,0.0,1.0
677981,1,0,1,222.97,222.97,0.0,1.0
489343,2,0,2,619.68,619.68,0.0,1.0
334024,1,0,1,532.87,532.87,0.0,1.0
677995,1,0,1,105.1,105.1,0.0,1.0
677996,17,0,17,24758.63,24758.63,0.0,1.0
638801,2,0,2,2599.96,2599.96,0.0,1.0
579942,1,0,1,1027.98,1027.98,0.0,1.0
579507,1,0,1,690.96,690.96,0.0,1.0
579493,1,0,1,1094.04,1094.04,0.0,1.0
638788,1,0,1,460.74,460.74,0.0,1.0
677773,36,0,36,114646.31999999999,114646.31999999999,0.0,1.0
519583,2,0,2,1163.18,1163.18,0.0,1.0
639109,1,0,1,306.6,306.6,0.0,1.0
677760,1,0,1,2299.97,2299.97,0.0,1.0
677762,37,0,37,29599.63,29599.63,0.0,1.0
539130,1,0,1,240.66,240.66,0.0,1.0
579284,2,0,2,1373.9,1373.9,0.0,1.0
639078,24,0,24,22411.48,22411.48,0.0,1.0
579306,1,0,1,124.8,124.8,0.0,1.0
659175,1,0,1,196.97,196.97,0.0,1.0
639069,4,0,4,580.75,580.75,0.0,1.0
652876,33,0,33,18193.23,18193.23,0.0,1.0
334693,13,0,13,4955.900000000001,4955.900000000001,0.0,1.0
652878,2,0,2,411.38,411.38,0.0,1.0
638972,1,0,1,84.23,84.23,0.0,1.0
579357,1,0,1,857.25,857.25,0.0,1.0
639028,1,0,1,822.67,822.67,0.0,1.0
639019,2,0,2,462.1,462.1,0.0,1.0
677863,1,0,1,645.37,645.37,0.0,1.0
711983,1,0,1,498.13,498.13,0.0,1.0
677890,1,0,1,600.97,600.97,0.0,1.0
489582,2,0,2,1110.8,1110.8,0.0,1.0
579423,2,0,2,1036.98,1036.98,0.0,1.0
725144,1,0,1,419.04,419.04,0.0,1.0
719650,18,0,18,41794.02,41794.02,0.0,1.0
638974,1,0,1,932.98,932.98,0.0,1.0
406144,1,0,1,343.81,343.81,0.0,1.0
489275,3,0,3,1681.6499999999999,1681.6499999999999,0.0,1.0
711920,1,0,1,1382.65,1382.65,0.0,1.0
677203,25,0,25,47017.25,47017.25,0.0,1.0
652934,1,0,1,350.05,350.05,0.0,1.0
580204,2,0,2,1297.96,1297.96,0.0,1.0
539018,1,0,1,157.66,157.66,0.0,1.0
580211,1,0,1,721.17,721.17,0.0,1.0
580218,4,0,4,727.96,727.96,0.0,1.0
711850,5,0,5,806.9300000000001,806.9300000000001,0.0,1.0
735910,1,0,1,169.8,169.8,0.0,1.0
638667,1,0,1,1228.64,1228.64,0.0,1.0
735915,1,0,1,1355.76,1355.76,0.0,1.0
659113,1,0,1,1470.58,1470.58,0.0,1.0
652929,3,0,3,1199.97,1199.97,0.0,1.0
519838,1,0,1,3319.98,3319.98,0.0,1.0
678126,2,0,2,1807.1,1807.1,0.0,1.0
638628,1,0,1,260.76,260.76,0.0,1.0
638685,1,0,1,1204.53,1204.53,0.0,1.0
678127,1,0,1,1304.44,1304.44,0.0,1.0
678173,1,0,1,202.98,202.98,0.0,1.0
678180,4,0,4,1465.33,1465.33,0.0,1.0
711799,22,0,22,29759.4,29759.4,0.0,1.0
711795,1,0,1,753.01,753.01,0.0,1.0
735933,3,0,3,872.6,872.6,0.0,1.0
580380,1,0,1,1920.49,1920.49,0.0,1.0
580402,1,0,1,1669.0,1669.0,0.0,1.0
638589,1,0,1,615.0,615.0,0.0,1.0
725068,1,0,1,99.63,99.63,0.0,1.0
580449,2,0,2,1575.74,1575.74,0.0,1.0
659111,17,0,17,15664.480000000001,15664.480000000001,0.0,1.0
652915,1,0,1,1459.73,1459.73,0.0,1.0
580124,1,0,1,218.36,218.36,0.0,1.0
678013,1,0,1,969.95,969.95,0.0,1.0
580059,1,0,1,523.53,523.53,0.0,1.0
678017,1,0,1,368.6,368.6,0.0,1.0
638787,1,0,1,2737.01,2737.01,0.0,1.0
638784,1,0,1,700.99,700.99,0.0,1.0
735785,11,0,11,19252.86,19252.86,0.0,1.0
678023,1,0,1,421.83,421.83,0.0,1.0
638782,1,0,1,178.52,178.52,0.0,1.0
711909,10,0,10,38632.0,38632.0,0.0,1.0
580005,1,0,1,555.99,555.99,0.0,1.0
711905,21,0,21,21510.93,21510.93,0.0,1.0
580050,1,0,1,382.92,382.92,0.0,1.0
678026,1,0,1,1221.19,1221.19,0.0,1.0
725110,8,0,8,964.64,964.64,0.0,1.0
638741,1,0,1,391.14,391.14,0.0,1.0
678114,1,0,1,3812.02,3812.02,0.0,1.0
539084,6,0,6,750.96,750.96,0.0,1.0
638725,2,0,2,737.94,737.94,0.0,1.0
678041,2,0,2,1401.78,1401.78,0.0,1.0
735837,3,0,3,3519.75,3519.75,0.0,1.0
725103,1,0,1,496.14,496.14,0.0,1.0
638715,1,0,1,307.16,307.16,0.0,1.0
580109,1,0,1,486.58,486.58,0.0,1.0
580110,2,0,2,4105.74,4105.74,0.0,1.0
519702,2,0,2,3418.82,3418.82,0.0,1.0
735856,11,0,11,26278.449999999997,26278.449999999997,0.0,1.0
735861,1,0,1,1356.03,1356.03,0.0,1.0
539055,5,0,5,5431.3,5431.3,0.0,1.0
712011,16,0,16,13729.76,13729.76,0.0,1.0
639116,1,0,1,400.0,400.0,0.0,1.0
639125,5,0,5,2230.5,2230.5,0.0,1.0
639491,6,0,6,834.48,834.48,0.0,1.0
735292,12,0,12,7937.039999999999,7937.039999999999,0.0,1.0
578160,21,0,21,8463.84,8463.84,0.0,1.0
725234,1,0,1,327.84,327.84,0.0,1.0
539275,1,0,1,416.1,416.1,0.0,1.0
336307,2,0,2,420.77000000000004,420.77000000000004,0.0,1.0
712261,1,0,1,180.39,180.39,0.0,1.0
639517,23,0,23,9753.84,9753.84,0.0,1.0
677322,36,0,36,60929.28,60929.28,0.0,1.0
578186,1,0,1,400.0,400.0,0.0,1.0
578187,1,0,1,698.5,698.5,0.0,1.0
712254,16,0,16,30476.8,30476.8,0.0,1.0
639498,1,0,1,590.97,590.97,0.0,1.0
659238,5,0,5,3586.04,3586.04,0.0,1.0
639539,3,0,3,701.98,701.98,0.0,1.0
677328,1,0,1,575.86,575.86,0.0,1.0
639466,1,0,1,637.25,637.25,0.0,1.0
735344,3,0,3,4294.89,4294.89,0.0,1.0
639422,1,0,1,598.3,598.3,0.0,1.0
677337,36,0,36,22900.68,22900.68,0.0,1.0
639402,5,0,5,6654.75,6654.75,0.0,1.0
677338,17,0,17,13598.47,13598.47,0.0,1.0
578422,1,0,1,531.36,531.36,0.0,1.0
539263,1,0,1,712.03,712.03,0.0,1.0
725221,1,0,1,307.16,307.16,0.0,1.0
712227,1,0,1,313.61,313.61,0.0,1.0
677401,1,0,1,795.36,795.36,0.0,1.0
659243,36,0,36,14207.76,14207.76,0.0,1.0
578129,1,0,1,493.51,493.51,0.0,1.0
639133,1,0,1,767.9,767.9,0.0,1.0
639624,2,0,2,4161.84,4161.84,0.0,1.0
735139,11,0,11,20312.05,20312.05,0.0,1.0
735147,1,0,1,977.08,977.08,0.0,1.0
491029,1,0,1,51.59,51.59,0.0,1.0
639675,24,0,24,30534.0,30534.0,0.0,1.0
639674,2,0,2,6079.1,6079.1,0.0,1.0
639670,2,0,2,1935.36,1935.36,0.0,1.0
639650,1,0,1,400.0,400.0,0.0,1.0
639646,4,0,4,908.48,908.48,0.0,1.0
639631,1,0,1,382.33,382.33,0.0,1.0
735174,2,0,2,3760.74,3760.74,0.0,1.0
639628,16,0,16,10959.52,10959.52,0.0,1.0
639627,1,0,1,411.34,411.34,0.0,1.0
639619,1,0,1,887.01,887.01,0.0,1.0
677268,1,0,1,324.24,324.24,0.0,1.0
735192,3,0,3,1477.44,1477.44,0.0,1.0
639618,1,0,1,521.52,521.52,0.0,1.0
639617,3,0,3,5179.25,5179.25,0.0,1.0
677236,36,0,36,26030.159999999996,26030.159999999996,0.0,1.0
405366,1,0,1,1008.51,1008.51,0.0,1.0
677237,1,0,1,86.93,86.93,0.0,1.0
677249,2,0,2,370.9,370.9,0.0,1.0
677251,36,0,36,29770.56,29770.56,0.0,1.0
652812,1,0,1,886.45,886.45,0.0,1.0
490970,3,0,3,747.51,747.51,0.0,1.0
639585,2,0,2,3977.78,3977.78,0.0,1.0
639579,3,0,3,1164.21,1164.21,0.0,1.0
677433,1,0,1,727.99,727.99,0.0,1.0
639361,23,0,23,14587.060000000001,14587.060000000001,0.0,1.0
677462,1,0,1,324.49,324.49,0.0,1.0
677658,1,0,1,611.86,611.86,0.0,1.0
735471,12,0,12,8077.5599999999995,8077.5599999999995,0.0,1.0
578915,1,0,1,695.38,695.38,0.0,1.0
405847,5,0,5,1209.55,1209.55,0.0,1.0
677644,5,0,5,14283.84,14283.84,0.0,1.0
639234,3,0,3,1551.0,1551.0,0.0,1.0
712075,2,0,2,2468.08,2468.08,0.0,1.0
335320,2,0,2,2055.3500000000004,2055.3500000000004,0.0,1.0
735501,1,0,1,103.17,103.17,0.0,1.0
735505,11,0,11,6088.39,6088.39,0.0,1.0
639226,1,0,1,203.99,203.99,0.0,1.0
490133,2,0,2,3128.88,3128.88,0.0,1.0
659227,1,0,1,764.66,764.66,0.0,1.0
639198,1,0,1,886.0,886.0,0.0,1.0
712169,1,0,1,658.13,658.13,0.0,1.0
677679,36,0,36,62900.28,62900.28,0.0,1.0
735515,11,0,11,4332.35,4332.35,0.0,1.0
639181,1,0,1,460.74,460.74,0.0,1.0
659217,1,0,1,521.52,521.52,0.0,1.0
579102,1,0,1,251.37,251.37,0.0,1.0
677714,1,0,1,193.77,193.77,0.0,1.0
725204,15,0,15,8183.85,8183.85,0.0,1.0
489965,5,0,5,919.9,919.9,0.0,1.0
725191,15,0,15,39983.1,39983.1,0.0,1.0
539175,1,0,1,102.2,102.2,0.0,1.0
735563,11,0,11,3219.3700000000003,3219.3700000000003,0.0,1.0
677748,2,0,2,357.16,357.16,0.0,1.0
578911,1,0,1,944.98,944.98,0.0,1.0
652841,2,0,2,1459.72,1459.72,0.0,1.0
335472,1,0,1,63.28,63.28,0.0,1.0
677593,1,0,1,2130.62,2130.62,0.0,1.0
712160,1,0,1,764.66,764.66,0.0,1.0
578586,3,0,3,2339.07,2339.07,0.0,1.0
578589,1,0,1,477.62,477.62,0.0,1.0
639324,1,0,1,461.16,461.16,0.0,1.0
735404,11,0,11,37709.87,37709.87,0.0,1.0
677507,4,0,4,6779.8,6779.8,0.0,1.0
677528,1,0,1,219.68,219.68,0.0,1.0
639316,1,0,1,680.36,680.36,0.0,1.0
639314,4,0,4,2710.68,2710.68,0.0,1.0
659233,1,0,1,191.16,191.16,0.0,1.0
677530,5,0,5,3244.9,3244.9,0.0,1.0
639307,1,0,1,199.99,199.99,0.0,1.0
677533,36,0,36,37862.28,37862.28,0.0,1.0
405719,1,0,1,672.32,672.32,0.0,1.0
712132,2,0,2,1016.9100000000001,1016.9100000000001,0.0,1.0
578759,1,0,1,1305.99,1305.99,0.0,1.0
578771,2,0,2,1493.28,1493.28,0.0,1.0
578777,1,0,1,1092.95,1092.95,0.0,1.0
652834,2,0,2,423.87,423.87,0.0,1.0
405758,1,0,1,380.06,380.06,0.0,1.0
712117,6,0,6,4050.12,4050.12,0.0,1.0
677580,2,0,2,979.06,979.06,0.0,1.0
578812,1,0,1,444.46,444.46,0.0,1.0
677589,1,0,1,917.76,917.76,0.0,1.0
677592,1,0,1,978.97,978.97,0.0,1.0
653246,3,0,3,6153.92,6153.92,0.0,1.0
637146,6,0,6,4340.66,4340.66,0.0,1.0
575127,1,0,1,1326.38,1326.38,0.0,1.0
633909,1,0,1,56.44,56.44,0.0,1.0
739863,8,0,8,12830.48,12830.48,0.0,1.0
478829,1,0,1,460.75,460.75,0.0,1.0
633948,11,0,11,14515.39,14515.39,0.0,1.0
521873,4,0,4,323.92,323.92,0.0,1.0
633933,1,0,1,165.98,165.98,0.0,1.0
724280,16,0,16,36761.76,36761.76,0.0,1.0
590018,3,0,3,417.24,417.24,0.0,1.0
653683,1,0,1,537.72,537.72,0.0,1.0
739872,8,0,8,2387.68,2387.68,0.0,1.0
683704,1,0,1,411.33,411.33,0.0,1.0
739886,2,0,2,3259.18,3259.18,0.0,1.0
709056,22,0,22,25408.9,25408.9,0.0,1.0
739905,4,0,4,4682.68,4682.68,0.0,1.0
739856,1,0,1,838.64,838.64,0.0,1.0
739911,8,0,8,10114.56,10114.56,0.0,1.0
590064,1,0,1,299.86,299.86,0.0,1.0
709050,1,0,1,1246.99,1246.99,0.0,1.0
536558,1,0,1,550.41,550.41,0.0,1.0
633873,1,0,1,938.67,938.67,0.0,1.0
536555,13,0,13,28315.539999999997,28315.539999999997,0.0,1.0
726978,15,0,15,30238.2,30238.2,0.0,1.0
633838,1,0,1,1087.63,1087.63,0.0,1.0
590134,1,0,1,480.78,480.78,0.0,1.0
478751,1,0,1,895.93,895.93,0.0,1.0
683751,36,0,36,45801.0,45801.0,0.0,1.0
633789,1,0,1,169.11,169.11,0.0,1.0
633955,6,0,6,1961.2399999999998,1961.2399999999998,0.0,1.0
739855,1,0,1,163.37,163.37,0.0,1.0
739945,8,0,8,13954.32,13954.32,0.0,1.0
653668,1,0,1,698.84,698.84,0.0,1.0
589798,1,0,1,338.76,338.76,0.0,1.0
589811,2,0,2,1098.4,1098.4,0.0,1.0
634034,1,0,1,615.0,615.0,0.0,1.0
683485,1,0,1,193.0,193.0,0.0,1.0
739776,3,0,3,3454.83,3454.83,0.0,1.0
589841,1,0,1,1084.64,1084.64,0.0,1.0
634017,2,0,2,695.0,695.0,0.0,1.0
739786,1,0,1,428.64,428.64,0.0,1.0
683509,3,0,3,766.98,766.98,0.0,1.0
536673,11,0,11,5150.29,5150.29,0.0,1.0
634006,1,0,1,2022.27,2022.27,0.0,1.0
589888,1,0,1,540.98,540.98,0.0,1.0
739806,2,0,2,209.06,209.06,0.0,1.0
683665,1,0,1,1548.8,1548.8,0.0,1.0
739812,9,0,9,5921.19,5921.19,0.0,1.0
633991,2,0,2,2998.82,2998.82,0.0,1.0
589910,1,0,1,440.34,440.34,0.0,1.0
739827,8,0,8,4745.84,4745.84,0.0,1.0
633987,1,0,1,1492.18,1492.18,0.0,1.0
653677,1,0,1,385.06,385.06,0.0,1.0
683603,2,0,2,996.26,996.26,0.0,1.0
653682,2,0,2,759.46,759.46,0.0,1.0
683655,2,0,2,414.4,414.4,0.0,1.0
709095,1,0,1,451.78,451.78,0.0,1.0
589980,2,0,2,938.66,938.66,0.0,1.0
739852,8,0,8,7960.48,7960.48,0.0,1.0
536552,24,0,24,8067.32,8067.32,0.0,1.0
478647,1,0,1,355.64,355.64,0.0,1.0
634055,1,0,1,3685.07,3685.07,0.0,1.0
684013,2,0,2,659.98,659.98,0.0,1.0
708961,2,0,2,2420.04,2420.04,0.0,1.0
633686,3,0,3,706.14,706.14,0.0,1.0
724243,16,0,16,14783.2,14783.2,0.0,1.0
633671,4,0,4,8344.52,8344.52,0.0,1.0
683976,1,0,1,151.58,151.58,0.0,1.0
590416,12,0,12,11011.2,11011.2,0.0,1.0
724239,16,0,16,37189.6,37189.6,0.0,1.0
708926,2,0,2,5272.0,5272.0,0.0,1.0
658514,1,0,1,470.51,470.51,0.0,1.0
720313,1,0,1,575.0,575.0,0.0,1.0
590484,1,0,1,625.78,625.78,0.0,1.0
633588,2,0,2,1643.4699999999998,1643.4699999999998,0.0,1.0
536471,1,0,1,850.0,850.0,0.0,1.0
590355,1,0,1,1670.43,1670.43,0.0,1.0
720319,6,0,6,13134.869999999999,13134.869999999999,0.0,1.0
478132,1,0,1,388.0,388.0,0.0,1.0
740070,9,0,9,18912.06,18912.06,0.0,1.0
478121,1,0,1,207.95,207.95,0.0,1.0
478087,1,0,1,1076.12,1076.12,0.0,1.0
740085,7,0,7,8905.75,8905.75,0.0,1.0
633556,3,0,3,267.24,267.24,0.0,1.0
740086,2,0,2,2537.7000000000003,2537.7000000000003,0.0,1.0
590543,1,0,1,2113.89,2113.89,0.0,1.0
633550,2,0,2,750.92,750.92,0.0,1.0
478005,1,0,1,548.17,548.17,0.0,1.0
633548,1,0,1,189.87,189.87,0.0,1.0
683920,1,0,1,1043.05,1043.05,0.0,1.0
740014,1,0,1,642.87,642.87,0.0,1.0
